vv_gene,Ensembl_gene
LOC127073015,ENSVVLG00005003170
LOC127072985,ENSVVLG00005003909
LOC127073016,ENSVVLG00005004373
LOC127061578,ENSVVLG00005004317
LOC127061744,ENSVVLG00005001498
LOC127062009,ENSVVLG00005000247
LOC127061747,ENSVVLG00005001049
LOC127061745,ENSVVLG00005015008
LOC127061998,ENSVVLG00005004522
LOC127072732,ENSVVLG00005002680
LOC127061771,ENSVVLG00005004164
LOC127073088,ENSVVLG00005004291
LOC127073094,ENSVVLG00005004200
LOC127072648,ENSVVLG00005000241
LOC127072645,ENSVVLG00005003295
LOC127073021,ENSVVLG00005002602
LOC127072678,ENSVVLG00005002470
LOC127073052,ENSVVLG00005001415
LOC127072888,ENSVVLG00005005248
LOC127072892,ENSVVLG00005003119
LOC127061795,ENSVVLG00005003282
LOC127061510,ENSVVLG00005002031
LOC127072358,ENSVVLG00005006422
LOC127072716,ENSVVLG00005002410
LOC127061475,ENSVVLG00005000361
LOC127061465,ENSVVLG00005001500
LOC127072911,ENSVVLG00005007163
LOC127072906,ENSVVLG00005006458
LOC127061605,ENSVVLG00005000404
LOC127062028,ENSVVLG00005000444
LOC127062036,ENSVVLG00005002098
LOC127072552,ENSVVLG00005005598
LOC127073128,ENSVVLG00005005984
LOC127061383,ENSVVLG00005004982
LOC127061378,ENSVVLG00005007116
LOC127072338,ENSVVLG00005007317
LOC127061389,ENSVVLG00005002559
LOC127061361,ENSVVLG00005006209
LOC127061365,ENSVVLG00005005865
LOC127061908,ENSVVLG00005005239
LOC127073077,ENSVVLG00005000466
LOC127072651,ENSVVLG00005002813
LOC127072667,ENSVVLG00005006472
LOC127072657,ENSVVLG00005001505
LOC127072655,ENSVVLG00005006738
LOC127061934,ENSVVLG00005003709
LOC127061936,ENSVVLG00005004289
LOC127072942,ENSVVLG00005000571
LOC127072564,ENSVVLG00005004036
LOC127072561,ENSVVLG00005007069
LOC127072575,ENSVVLG00005004279
LOC127072382,ENSVVLG00005001711
LOC127072562,ENSVVLG00005006960
LOC127062011,ENSVVLG00005005911
LOC127061720,ENSVVLG00005004787
LOC127061569,ENSVVLG00005004567
LOC127061556,ENSVVLG00005002232
LOC127061566,ENSVVLG00005001674
LOC127062167,ENSVVLG00005000145
LOC127062724,ENSVVLG00005002377
LOC127062740,ENSVVLG00005001351
LOC127062723,ENSVVLG00005004392
LOC127062170,ENSVVLG00005005028
LOC127062173,ENSVVLG00005015816
LOC127062758,ENSVVLG00005002497
LOC127062716,ENSVVLG00005016313
LOC127062750,ENSVVLG00005004278
LOC127062759,ENSVVLG00005015300
LOC127062708,ENSVVLG00005003441
LOC127062620,ENSVVLG00005015567
LOC127062492,ENSVVLG00005016151
LOC127062500,ENSVVLG00005000701
LOC127062407,ENSVVLG00005015053
LOC127062400,ENSVVLG00005002722
LOC127062395,ENSVVLG00005015803
LOC127062877,ENSVVLG00005004139
LOC127062146,ENSVVLG00005000011
LOC127062572,ENSVVLG00005002762
LOC127062665,ENSVVLG00005000184
LOC127062542,ENSVVLG00005003503
LOC127062133,ENSVVLG00005015026
LOC127062301,ENSVVLG00005004801
LOC127062296,ENSVVLG00005002433
LOC127062312,ENSVVLG00005000336
LOC127062812,ENSVVLG00005016274
LOC127062434,ENSVVLG00005000255
LOC127062424,ENSVVLG00005014755
LOC127062774,ENSVVLG00005001391
LOC127062148,ENSVVLG00005003001
LOC127062594,ENSVVLG00005002951
LOC127062592,ENSVVLG00005015332
LOC127062882,ENSVVLG00005000296
LOC127062331,ENSVVLG00005000149
LOC127062325,ENSVVLG00005000857
LOC127062844,ENSVVLG00005016286
LOC127062460,ENSVVLG00005004746
LOC127062123,ENSVVLG00005001276
LOC127062110,ENSVVLG00005015082
LOC127062582,ENSVVLG00005016251
LOC127062860,ENSVVLG00005016355
LOC127062885,ENSVVLG00005016250
LOC127062634,ENSVVLG00005015956
LOC127062631,ENSVVLG00005003653
LOC127062900,ENSVVLG00005016092
LOC127062901,ENSVVLG00005016091
LOC127062902,ENSVVLG00005016095
LOC127062186,ENSVVLG00005000782
LOC127062354,ENSVVLG00005000711
LOC127062356,ENSVVLG00005005058
LOC127062638,ENSVVLG00005000269
LOC127062162,ENSVVLG00005003482
LOC127062554,ENSVVLG00005003176
LOC127062277,ENSVVLG00005016332
LOC127062275,ENSVVLG00005016182
LOC127062564,ENSVVLG00005001983
LOC127062883,ENSVVLG00005016158
LOC127062375,ENSVVLG00005001746
LOC127062203,ENSVVLG00005014466
LOC127062672,ENSVVLG00005014577
LOC127062268,ENSVVLG00005014570
LOC127062267,ENSVVLG00005014505
LOC127062886,ENSVVLG00005014548
LOC127063570,ENSVVLG00005004513
LOC127063053,ENSVVLG00005002637
LOC127063185,ENSVVLG00005003686
LOC127063063,ENSVVLG00005014731
LOC127062930,ENSVVLG00005015265
LOC127062964,ENSVVLG00005003431
LOC127063456,ENSVVLG00005002968
LOC127063604,ENSVVLG00005015818
LOC127063188,ENSVVLG00005002493
LOC127063363,ENSVVLG00005014947
LOC127062978,ENSVVLG00005004700
LOC127063461,ENSVVLG00005003760
LOC127062918,ENSVVLG00005014830
LOC127063436,ENSVVLG00005000153
LOC127063230,ENSVVLG00005002186
LOC127063224,ENSVVLG00005015207
LOC127063394,ENSVVLG00005002738
LOC127062913,ENSVVLG00005016305
LOC127063207,ENSVVLG00005016187
LOC127063413,ENSVVLG00005002654
LOC127063601,ENSVVLG00005005462
LOC127063358,ENSVVLG00005016122
LOC127063429,ENSVVLG00005000707
LOC127063501,ENSVVLG00005005067
LOC127063316,ENSVVLG00005000916
LOC127063320,ENSVVLG00005004144
LOC127063371,ENSVVLG00005000965
LOC127063575,ENSVVLG00005000515
LOC127063572,ENSVVLG00005000254
LOC127063270,ENSVVLG00005000616
LOC127063457,ENSVVLG00005014891
LOC127063478,ENSVVLG00005016117
LOC127063009,ENSVVLG00005004054
LOC127062998,ENSVVLG00005016111
LOC127063210,ENSVVLG00005015261
LOC127063500,ENSVVLG00005002605
LOC127063212,ENSVVLG00005000631
LOC127063234,ENSVVLG00005000739
LOC127063124,ENSVVLG00005002539
LOC127063105,ENSVVLG00005005177
LOC127063133,ENSVVLG00005001762
LOC127063214,ENSVVLG00005015011
LOC127063333,ENSVVLG00005003483
LOC127063420,ENSVVLG00005002108
LOC127063509,ENSVVLG00005015807
LOC127063301,ENSVVLG00005015062
LOC127063217,ENSVVLG00005015588
LOC127063632,ENSVVLG00005016029
LOC127063172,ENSVVLG00005001571
LOC127063158,ENSVVLG00005016073
LOC127063218,ENSVVLG00005015610
LOC127063219,ENSVVLG00005003711
LOC127062984,ENSVVLG00005003461
LOC127063263,ENSVVLG00005015337
LOC127063029,ENSVVLG00005001945
LOC127062963,ENSVVLG00005003319
LOC127062962,ENSVVLG00005003780
LOC127062931,ENSVVLG00005004655
LOC127063523,ENSVVLG00005015691
LOC127063541,ENSVVLG00005004573
LOC127063558,ENSVVLG00005015115
LOC127063526,ENSVVLG00005016129
LOC127063795,ENSVVLG00005014928
LOC127063902,ENSVVLG00005005217
LOC127064265,ENSVVLG00005004250
LOC127063822,ENSVVLG00005016133
LOC127063810,ENSVVLG00005015384
LOC127063809,ENSVVLG00005002301
LOC127063717,ENSVVLG00005002159
LOC127063708,ENSVVLG00005015993
LOC127063730,ENSVVLG00005004724
LOC127063938,ENSVVLG00005000335
LOC127063864,ENSVVLG00005000682
LOC127064046,ENSVVLG00005002864
LOC127064043,ENSVVLG00005001256
LOC127064042,ENSVVLG00005015201
LOC127064206,ENSVVLG00005002101
LOC127064242,ENSVVLG00005002506
LOC127064128,ENSVVLG00005014982
LOC127064130,ENSVVLG00005002557
LOC127064283,ENSVVLG00005015213
LOC127064051,ENSVVLG00005015960
LOC127063669,ENSVVLG00005005758
LOC127064306,ENSVVLG00005005132
LOC127064313,ENSVVLG00005016183
LOC127064314,ENSVVLG00005016213
LOC127064334,ENSVVLG00005003891
LOC127064076,ENSVVLG00005000588
LOC127063874,ENSVVLG00005004351
LOC127063695,ENSVVLG00005001406
LOC127063696,ENSVVLG00005014725
LOC127063751,ENSVVLG00005003305
LOC127063748,ENSVVLG00005015160
LOC127063638,ENSVVLG00005005695
LOC127063789,ENSVVLG00005005613
LOC127064088,ENSVVLG00005005448
LOC127063942,ENSVVLG00005016197
LOC127063663,ENSVVLG00005003329
LOC127064289,ENSVVLG00005014673
LOC127064109,ENSVVLG00005004757
LOC127064108,ENSVVLG00005003642
LOC127064007,ENSVVLG00005004280
LOC127063987,ENSVVLG00005001086
LOC127063875,ENSVVLG00005015388
LOC127063989,ENSVVLG00005002674
LOC127063990,ENSVVLG00005015690
LOC127063878,ENSVVLG00005002908
LOC127064023,ENSVVLG00005014828
LOC127064024,ENSVVLG00005003426
LOC127064025,ENSVVLG00005002545
LOC127064035,ENSVVLG00005015380
LOC127064582,ENSVVLG00005002986
LOC127064851,ENSVVLG00005007441
LOC127064679,ENSVVLG00005002967
LOC127064611,ENSVVLG00005004309
LOC127064619,ENSVVLG00005007467
LOC127064457,ENSVVLG00005004948
LOC127064886,ENSVVLG00005004857
LOC127064772,ENSVVLG00005005135
LOC127064451,ENSVVLG00005006256
LOC127064825,ENSVVLG00005008532
LOC127064778,ENSVVLG00005004742
LOC127064751,ENSVVLG00005002763
LOC127064782,ENSVVLG00005008519
LOC127064505,ENSVVLG00005006958
LOC127064534,ENSVVLG00005004467
LOC127064507,ENSVVLG00005005059
LOC127064509,ENSVVLG00005002913
LOC127064501,ENSVVLG00005008564
LOC127064531,ENSVVLG00005008345
LOC127064880,ENSVVLG00005003733
LOC127064786,ENSVVLG00005006565
LOC127064910,ENSVVLG00005008074
LOC127064484,ENSVVLG00005004447
LOC127064474,ENSVVLG00005006079
LOC127064375,ENSVVLG00005002988
LOC127064808,ENSVVLG00005005593
LOC127064669,ENSVVLG00005005691
LOC127064408,ENSVVLG00005006242
LOC127064790,ENSVVLG00005004408
LOC127064389,ENSVVLG00005007945
LOC127064388,ENSVVLG00005006534
LOC127064695,ENSVVLG00005007045
LOC127064894,ENSVVLG00005007959
LOC127064735,ENSVVLG00005007746
LOC127064708,ENSVVLG00005007327
LOC127064793,ENSVVLG00005008930
LOC127064906,ENSVVLG00005005783
LOC127064796,ENSVVLG00005006721
LOC127064489,ENSVVLG00005002883
LOC127064543,ENSVVLG00005008643
LOC127064697,ENSVVLG00005007158
LOC127064379,ENSVVLG00005008552
LOC127064380,ENSVVLG00005008745
LOC127064374,ENSVVLG00005009044
LOC127064853,ENSVVLG00005008669
LOC127065208,ENSVVLG00005009097
LOC127064958,ENSVVLG00005002383
LOC127065061,ENSVVLG00005008614
LOC127065054,ENSVVLG00005002411
LOC127065365,ENSVVLG00005004816
LOC127065135,ENSVVLG00005007888
LOC127065239,ENSVVLG00005008368
LOC127065083,ENSVVLG00005004345
LOC127065411,ENSVVLG00005005665
LOC127065315,ENSVVLG00005005446
LOC127065027,ENSVVLG00005007033
LOC127065151,ENSVVLG00005002325
LOC127065175,ENSVVLG00005007266
LOC127065162,ENSVVLG00005002513
LOC127065154,ENSVVLG00005002269
LOC127065294,ENSVVLG00005004391
LOC127064968,ENSVVLG00005004809
LOC127065141,ENSVVLG00005002157
LOC127065282,ENSVVLG00005007597
LOC127065272,ENSVVLG00005005173
LOC127065102,ENSVVLG00005007932
LOC127065100,ENSVVLG00005004442
LOC127065259,ENSVVLG00005005161
LOC127065405,ENSVVLG00005003326
LOC127064931,ENSVVLG00005005461
LOC127064956,ENSVVLG00005004926
LOC127064954,ENSVVLG00005005201
LOC127065296,ENSVVLG00005006225
LOC127065328,ENSVVLG00005007712
LOC127065398,ENSVVLG00005007872
LOC127065263,ENSVVLG00005005594
LOC127065021,ENSVVLG00005006207
LOC127065001,ENSVVLG00005006742
LOC127065443,ENSVVLG00005003822
LOC127065267,ENSVVLG00005004624
LOC127065425,ENSVVLG00005006264
LOC127065424,ENSVVLG00005003472
LOC127065332,ENSVVLG00005003352
LOC127065841,ENSVVLG00005003990
LOC127065848,ENSVVLG00005003797
LOC127065851,ENSVVLG00005007380
LOC127065860,ENSVVLG00005004060
LOC127065873,ENSVVLG00005005662
LOC127065825,ENSVVLG00005007930
LOC127065468,ENSVVLG00005003365
LOC127065491,ENSVVLG00005004281
LOC127065514,ENSVVLG00005008691
LOC127065508,ENSVVLG00005006623
LOC127065485,ENSVVLG00005005047
LOC127065497,ENSVVLG00005004068
LOC127065518,ENSVVLG00005003062
LOC127065517,ENSVVLG00005007779
LOC127065611,ENSVVLG00005007063
LOC127065609,ENSVVLG00005008843
LOC127065699,ENSVVLG00005002996
LOC127065722,ENSVVLG00005007196
LOC127065794,ENSVVLG00005005917
LOC127065702,ENSVVLG00005007725
LOC127065992,ENSVVLG00005005897
LOC127065776,ENSVVLG00005008034
LOC127065595,ENSVVLG00005003043
LOC127065527,ENSVVLG00005006769
LOC127065452,ENSVVLG00005007314
LOC127065653,ENSVVLG00005006414
LOC127065637,ENSVVLG00005005175
LOC127065638,ENSVVLG00005002780
LOC127066001,ENSVVLG00005003447
LOC127065960,ENSVVLG00005006979
LOC127065959,ENSVVLG00005005088
LOC127065899,ENSVVLG00005004275
LOC127065887,ENSVVLG00005003687
LOC127065901,ENSVVLG00005006191
LOC127065972,ENSVVLG00005003561
LOC127065579,ENSVVLG00005005678
LOC127065730,ENSVVLG00005007925
LOC127065725,ENSVVLG00005003189
LOC127065920,ENSVVLG00005006634
LOC127065916,ENSVVLG00005003244
LOC127065547,ENSVVLG00005008530
LOC127065554,ENSVVLG00005003575
LOC127065750,ENSVVLG00005003556
LOC127065530,ENSVVLG00005007632
LOC127065739,ENSVVLG00005005925
LOC127065803,ENSVVLG00005006454
LOC127065804,ENSVVLG00005006640
LOC127065697,ENSVVLG00005007350
LOC127065656,ENSVVLG00005003952
LOC127065675,ENSVVLG00005006470
LOC127065810,ENSVVLG00005006494
LOC127065949,ENSVVLG00005007840
LOC127066017,ENSVVLG00005007972
LOC127066367,ENSVVLG00005002714
LOC127066377,ENSVVLG00005001985
LOC127066310,ENSVVLG00005001549
LOC127066190,ENSVVLG00005006318
LOC127066342,ENSVVLG00005006677
LOC127066353,ENSVVLG00005008475
LOC127066340,ENSVVLG00005005726
LOC127066286,ENSVVLG00005007351
LOC127066363,ENSVVLG00005002641
LOC127066387,ENSVVLG00005002587
LOC127066388,ENSVVLG00005005312
LOC127066279,ENSVVLG00005007013
LOC127066282,ENSVVLG00005007165
LOC127066270,ENSVVLG00005007292
LOC127066598,ENSVVLG00005001613
LOC127066260,ENSVVLG00005005769
LOC127066524,ENSVVLG00005007664
LOC127066149,ENSVVLG00005007780
LOC127066128,ENSVVLG00005006961
LOC127066153,ENSVVLG00005008148
LOC127066196,ENSVVLG00005004349
LOC127066068,ENSVVLG00005007966
LOC127066324,ENSVVLG00005001366
LOC127066200,ENSVVLG00005008142
LOC127066201,ENSVVLG00005003096
LOC127066202,ENSVVLG00005004023
LOC127066465,ENSVVLG00005002451
LOC127066206,ENSVVLG00005001371
LOC127066405,ENSVVLG00005004487
LOC127066445,ENSVVLG00005008275
LOC127066208,ENSVVLG00005003499
LOC127066449,ENSVVLG00005001485
LOC127066566,ENSVVLG00005003148
LOC127066568,ENSVVLG00005001867
LOC127066487,ENSVVLG00005007525
LOC127066456,ENSVVLG00005001536
LOC127066461,ENSVVLG00005004041
LOC127066124,ENSVVLG00005008421
LOC127066020,ENSVVLG00005001523
LOC127066546,ENSVVLG00005002616
LOC127066383,ENSVVLG00005007874
LOC127066382,ENSVVLG00005006818
LOC127066023,ENSVVLG00005006108
LOC127066105,ENSVVLG00005008060
LOC127066116,ENSVVLG00005005344
LOC127066170,ENSVVLG00005007057
LOC127066210,ENSVVLG00005007145
LOC127066242,ENSVVLG00005006550
LOC127066246,ENSVVLG00005002670
LOC127066555,ENSVVLG00005002120
LOC127066212,ENSVVLG00005004668
LOC127066218,ENSVVLG00005001478
LOC127066215,ENSVVLG00005005428
LOC127066221,ENSVVLG00005001843
LOC127066715,ENSVVLG00005001551
LOC127066714,ENSVVLG00005001736
LOC127066927,ENSVVLG00005001092
LOC127066918,ENSVVLG00005005824
LOC127067135,ENSVVLG00005015895
LOC127066698,ENSVVLG00005005292
LOC127066700,ENSVVLG00005002798
LOC127066679,ENSVVLG00005015683
LOC127066695,ENSVVLG00005001702
LOC127067323,ENSVVLG00005015890
LOC127067347,ENSVVLG00005005410
LOC127067284,ENSVVLG00005005525
LOC127067286,ENSVVLG00005004184
LOC127067242,ENSVVLG00005004602
LOC127067238,ENSVVLG00005001214
LOC127067149,ENSVVLG00005001271
LOC127067103,ENSVVLG00005000363
LOC127067115,ENSVVLG00005015760
LOC127066853,ENSVVLG00005002534
LOC127066870,ENSVVLG00005015583
LOC127067093,ENSVVLG00005016153
LOC127067094,ENSVVLG00005005717
LOC127067049,ENSVVLG00005016067
LOC127067350,ENSVVLG00005015546
LOC127066974,ENSVVLG00005016040
LOC127066958,ENSVVLG00005001413
LOC127066978,ENSVVLG00005000236
LOC127067097,ENSVVLG00005005507
LOC127066728,ENSVVLG00005000057
LOC127066626,ENSVVLG00005005093
LOC127066642,ENSVVLG00005000018
LOC127066632,ENSVVLG00005015064
LOC127066649,ENSVVLG00005001025
LOC127066876,ENSVVLG00005015904
LOC127066606,ENSVVLG00005003933
LOC127067211,ENSVVLG00005016108
LOC127067209,ENSVVLG00005000556
LOC127067024,ENSVVLG00005002757
LOC127067026,ENSVVLG00005016141
LOC127066957,ENSVVLG00005004107
LOC127066942,ENSVVLG00005016221
LOC127066768,ENSVVLG00005016227
LOC127066776,ENSVVLG00005002569
LOC127067340,ENSVVLG00005001112
LOC127067307,ENSVVLG00005004005
LOC127067068,ENSVVLG00005014942
LOC127066738,ENSVVLG00005014988
LOC127066812,ENSVVLG00005003279
LOC127066809,ENSVVLG00005003478
LOC127066818,ENSVVLG00005002052
LOC127067120,ENSVVLG00005004203
LOC127067172,ENSVVLG00005014994
LOC127067012,ENSVVLG00005015971
LOC127067269,ENSVVLG00005015898
LOC127067760,ENSVVLG00005010073
LOC127067640,ENSVVLG00005009414
LOC127067414,ENSVVLG00005009951
LOC127067842,ENSVVLG00005006572
LOC127067635,ENSVVLG00005009459
LOC127067836,ENSVVLG00005007265
LOC127067838,ENSVVLG00005007170
LOC127067411,ENSVVLG00005007688
LOC127067617,ENSVVLG00005006514
LOC127067749,ENSVVLG00005009052
LOC127067754,ENSVVLG00005007212
LOC127067804,ENSVVLG00005006593
LOC127067693,ENSVVLG00005009467
LOC127067671,ENSVVLG00005006971
LOC127067665,ENSVVLG00005006438
LOC127067764,ENSVVLG00005006872
LOC127067710,ENSVVLG00005007802
LOC127067707,ENSVVLG00005007740
LOC127067503,ENSVVLG00005006714
LOC127067785,ENSVVLG00005007731
LOC127067508,ENSVVLG00005010412
LOC127067527,ENSVVLG00005008251
LOC127067505,ENSVVLG00005006588
LOC127067598,ENSVVLG00005008686
LOC127067569,ENSVVLG00005009532
LOC127067696,ENSVVLG00005008296
LOC127067679,ENSVVLG00005009938
LOC127067493,ENSVVLG00005006496
LOC127067742,ENSVVLG00005006492
LOC127067737,ENSVVLG00005009296
LOC127067450,ENSVVLG00005007159
LOC127067488,ENSVVLG00005008494
LOC127067477,ENSVVLG00005009611
LOC127067417,ENSVVLG00005007492
LOC127067860,ENSVVLG00005006676
LOC127067732,ENSVVLG00005009395
LOC127067561,ENSVVLG00005008245
LOC127067537,ENSVVLG00005009187
LOC127067530,ENSVVLG00005006524
LOC127068142,ENSVVLG00005010651
LOC127068124,ENSVVLG00005007603
LOC127068192,ENSVVLG00005008199
LOC127068193,ENSVVLG00005008613
LOC127068194,ENSVVLG00005006987
LOC127068064,ENSVVLG00005009774
LOC127068069,ENSVVLG00005008982
LOC127067875,ENSVVLG00005010333
LOC127067934,ENSVVLG00005007115
LOC127068181,ENSVVLG00005009792
LOC127068148,ENSVVLG00005006266
LOC127068184,ENSVVLG00005007753
LOC127068190,ENSVVLG00005009762
LOC127067992,ENSVVLG00005010175
LOC127068262,ENSVVLG00005009201
LOC127068254,ENSVVLG00005009616
LOC127068277,ENSVVLG00005006871
LOC127068259,ENSVVLG00005010193
LOC127068222,ENSVVLG00005006440
LOC127068228,ENSVVLG00005006433
LOC127068227,ENSVVLG00005010405
LOC127068272,ENSVVLG00005010448
LOC127068243,ENSVVLG00005010202
LOC127068201,ENSVVLG00005010465
LOC127067868,ENSVVLG00005006783
LOC127067885,ENSVVLG00005010389
LOC127068205,ENSVVLG00005008180
LOC127067956,ENSVVLG00005008974
LOC127067950,ENSVVLG00005006551
LOC127068481,ENSVVLG00005011320
LOC127068419,ENSVVLG00005010122
LOC127068525,ENSVVLG00005009640
LOC127068393,ENSVVLG00005008618
LOC127068469,ENSVVLG00005010380
LOC127068470,ENSVVLG00005011609
LOC127068420,ENSVVLG00005010498
LOC127068491,ENSVVLG00005011530
LOC127068595,ENSVVLG00005009260
LOC127068350,ENSVVLG00005009434
LOC127068495,ENSVVLG00005011494
LOC127068579,ENSVVLG00005011354
LOC127068535,ENSVVLG00005010668
LOC127068609,ENSVVLG00005009615
LOC127068319,ENSVVLG00005008989
LOC127068327,ENSVVLG00005009963
LOC127068322,ENSVVLG00005009216
LOC127068539,ENSVVLG00005010117
LOC127068307,ENSVVLG00005008670
LOC127068323,ENSVVLG00005010854
LOC127068653,ENSVVLG00005011594
LOC127068564,ENSVVLG00005010487
LOC127068568,ENSVVLG00005011299
LOC127068517,ENSVVLG00005011018
LOC127068513,ENSVVLG00005009396
LOC127068522,ENSVVLG00005011251
LOC127068520,ENSVVLG00005009115
LOC127068648,ENSVVLG00005009047
LOC127068541,ENSVVLG00005011720
LOC127068637,ENSVVLG00005011266
LOC127068542,ENSVVLG00005009322
LOC127068387,ENSVVLG00005010832
LOC127068370,ENSVVLG00005008684
LOC127068589,ENSVVLG00005009219
LOC127068592,ENSVVLG00005011082
LOC127068584,ENSVVLG00005011070
LOC127068586,ENSVVLG00005011214
LOC127069245,ENSVVLG00005007826
LOC127068876,ENSVVLG00005008548
LOC127068880,ENSVVLG00005008418
LOC127068947,ENSVVLG00005007627
LOC127068949,ENSVVLG00005009660
LOC127068960,ENSVVLG00005008442
LOC127068846,ENSVVLG00005011197
LOC127068839,ENSVVLG00005007805
LOC127068853,ENSVVLG00005010919
LOC127068834,ENSVVLG00005008144
LOC127069073,ENSVVLG00005011154
LOC127069156,ENSVVLG00005011140
LOC127069125,ENSVVLG00005009673
LOC127068829,ENSVVLG00005009361
LOC127069191,ENSVVLG00005009513
LOC127069174,ENSVVLG00005010002
LOC127068941,ENSVVLG00005011134
LOC127068926,ENSVVLG00005009157
LOC127068942,ENSVVLG00005010072
LOC127068911,ENSVVLG00005008326
LOC127069081,ENSVVLG00005008483
LOC127069075,ENSVVLG00005007619
LOC127069077,ENSVVLG00005008137
LOC127069095,ENSVVLG00005009160
LOC127069091,ENSVVLG00005009237
LOC127069093,ENSVVLG00005010685
LOC127069141,ENSVVLG00005009233
LOC127069227,ENSVVLG00005011088
LOC127069194,ENSVVLG00005010585
LOC127069112,ENSVVLG00005010115
LOC127069246,ENSVVLG00005007823
LOC127069241,ENSVVLG00005010730
LOC127069008,ENSVVLG00005008700
LOC127069219,ENSVVLG00005008291
LOC127069198,ENSVVLG00005010015
LOC127069199,ENSVVLG00005011069
LOC127069011,ENSVVLG00005009028
LOC127069015,ENSVVLG00005009317
LOC127069106,ENSVVLG00005010957
LOC127069373,ENSVVLG00005010533
LOC127069376,ENSVVLG00005010733
LOC127069578,ENSVVLG00005011281
LOC127069315,ENSVVLG00005010289
LOC127069337,ENSVVLG00005011885
LOC127069286,ENSVVLG00005009779
LOC127069297,ENSVVLG00005010491
LOC127069272,ENSVVLG00005010114
LOC127069256,ENSVVLG00005011486
LOC127069262,ENSVVLG00005012305
LOC127069254,ENSVVLG00005009695
LOC127069584,ENSVVLG00005011802
LOC127069469,ENSVVLG00005009614
LOC127069488,ENSVVLG00005011799
LOC127069491,ENSVVLG00005011379
LOC127069452,ENSVVLG00005010270
LOC127069479,ENSVVLG00005010895
LOC127069424,ENSVVLG00005009765
LOC127069410,ENSVVLG00005009643
LOC127069574,ENSVVLG00005009709
LOC127069263,ENSVVLG00005011415
LOC127069559,ENSVVLG00005010602
LOC127069303,ENSVVLG00005010856
LOC127069554,ENSVVLG00005010771
LOC127069793,ENSVVLG00005013369
LOC127069854,ENSVVLG00005013872
LOC127069652,ENSVVLG00005012686
LOC127069798,ENSVVLG00005011823
LOC127069656,ENSVVLG00005013463
LOC127069655,ENSVVLG00005012639
LOC127069625,ENSVVLG00005011920
LOC127069815,ENSVVLG00005013491
LOC127069605,ENSVVLG00005012380
LOC127069848,ENSVVLG00005012725
LOC127069721,ENSVVLG00005013161
LOC127069709,ENSVVLG00005012771
LOC127069711,ENSVVLG00005012409
LOC127069697,ENSVVLG00005012447
LOC127069747,ENSVVLG00005013760
LOC127069766,ENSVVLG00005012170
LOC127069858,ENSVVLG00005012357
LOC127069859,ENSVVLG00005012719
LOC127069751,ENSVVLG00005011946
LOC127069690,ENSVVLG00005012020
LOC127070229,ENSVVLG00005013328
LOC127070254,ENSVVLG00005012899
LOC127070256,ENSVVLG00005013679
LOC127070252,ENSVVLG00005012467
LOC127070258,ENSVVLG00005013519
LOC127070236,ENSVVLG00005013307
