gene_vv,symbol_vv,description_vv,genetype_vv,ntranscripts_vv,chromosome_vv,accession_vv,start_vv,stop_vv
LOC127068283,LOC127068283,uncharacterized LOC127068283,PROTEIN_CODING,1,12,NC_066597.1,4228174,4232271
LOC127068284,LOC127068284,U2 spliceosomal RNA,snRNA,1,12,NC_066597.1,1925600,1925790
LOC127068285,LOC127068285,small nucleolar RNA snoR639/H1,snoRNA,1,12,NC_066597.1,815416,815548
LOC127068289,LOC127068289,uncharacterized LOC127068289,ncRNA,1,13,NC_066598.1,4344442,4346439
LOC127068292,LOC127068292,myb-like protein D,PROTEIN_CODING,1,13,NC_066598.1,4575208,4579284
LOC127068294,LOC127068294,shematrin-like protein 1,PROTEIN_CODING,3,1,NC_066586.1,19545689,19550513
LOC127068295,LOC127068295,THAP domain-containing protein 1-like,PROTEIN_CODING,1,13,NC_066598.1,4571588,4572622
LOC127068298,LOC127068298,uncharacterized LOC127068298,PROTEIN_CODING,1,13,NC_066598.1,4789164,4791135
LOC127068299,LOC127068299,uncharacterized LOC127068299,ncRNA,2,13,NC_066598.1,5191246,5196211
LOC127068300,LOC127068300,uncharacterized LOC127068300,ncRNA,2,13,NC_066598.1,5180103,5184754
LOC127068301,LOC127068301,uncharacterized LOC127068301,PROTEIN_CODING,1,13,NC_066598.1,20083,21292
LOC127068311,LOC127068311,uncharacterized LOC127068311,ncRNA,2,1,NC_066586.1,19438643,19460413
LOC127068313,LOC127068313,protein Skeletor,PROTEIN_CODING,26,13,NC_066598.1,3370266,3455033
LOC127068314,LOC127068314,uncharacterized LOC127068314,ncRNA,2,1,NC_066586.1,19460592,19462254
LOC127068320,LOC127068320,shootin-1,PROTEIN_CODING,2,13,NC_066598.1,3456934,3465142
LOC127068326,LOC127068326,uncharacterized LOC127068326,PROTEIN_CODING,2,13,NC_066598.1,3321734,3325197
LOC127068327,LOC127068327,uncharacterized LOC127068327,PROTEIN_CODING,1,13,NC_066598.1,2930829,2932435
LOC127068328,LOC127068328,uncharacterized LOC127068328,PROTEIN_CODING,1,13,NC_066598.1,3020920,3024441
LOC127068337,LOC127068337,uncharacterized LOC127068337,PROTEIN_CODING,1,13,NC_066598.1,3202815,3203903
LOC127068339,LOC127068339,uncharacterized LOC127068339,PROTEIN_CODING,1,13,NC_066598.1,3223321,3225860
LOC127068341,LOC127068341,uncharacterized LOC127068341,ncRNA,1,13,NC_066598.1,3122511,3124282
LOC127068342,LOC127068342,uncharacterized LOC127068342,ncRNA,1,13,NC_066598.1,3358605,3359496
LOC127068343,LOC127068343,uncharacterized LOC127068343,ncRNA,1,13,NC_066598.1,3341547,3344264
LOC127068359,LOC127068359,metallo-beta-lactamase domain-containing protein 1,PROTEIN_CODING,2,13,NC_066598.1,2079310,2081134
LOC127068361,LOC127068361,EF-hand domain-containing family member B-like,PROTEIN_CODING,3,1,NC_066586.1,5695642,5698202
LOC127068363,LOC127068363,uncharacterized LOC127068363,PROTEIN_CODING,1,13,NC_066598.1,2136067,2136784
LOC127068364,LOC127068364,uncharacterized LOC127068364,ncRNA,1,13,NC_066598.1,2042011,2051685
LOC127068365,LOC127068365,uncharacterized LOC127068365,ncRNA,1,13,NC_066598.1,2128279,2133371
LOC127068366,LOC127068366,uncharacterized LOC127068366,ncRNA,1,13,NC_066598.1,2058503,2061338
LOC127068368,LOC127068368,uncharacterized LOC127068368,PROTEIN_CODING,4,13,NC_066598.1,4845290,4854082
LOC127068377,LOC127068377,uncharacterized LOC127068377,PROTEIN_CODING,1,13,NC_066598.1,4801276,4803750
LOC127068380,LOC127068380,transmembrane protein 267,PROTEIN_CODING,2,13,NC_066598.1,4854228,4859370
LOC127068384,LOC127068384,uncharacterized LOC127068384,PROTEIN_CODING,1,13,NC_066598.1,4817873,4821178
LOC127068386,LOC127068386,zinc transporter SLC39A7-like,PROTEIN_CODING,1,13,NC_066598.1,4805304,4806168
LOC127068388,LOC127068388,protein suex-1-like,PROTEIN_CODING,1,13,NC_066598.1,4811320,4812156
LOC127068389,LOC127068389,uncharacterized LOC127068389,ncRNA,1,13,NC_066598.1,4844622,4845152
LOC127068390,LOC127068390,uncharacterized LOC127068390,ncRNA,1,13,NC_066598.1,4856624,4858018
LOC127068413,LOC127068413,collagen alpha chain CG42342,PROTEIN_CODING,12,13,NC_066598.1,914821,1003491
LOC127068419,LOC127068419,MYCBP-associated protein-like,PROTEIN_CODING,1,13,NC_066598.1,684017,686017
LOC127068426,LOC127068426,uncharacterized LOC127068426,PROTEIN_CODING,1,13,NC_066598.1,680217,682528
LOC127068429,LOC127068429,arginine/serine-rich coiled-coil protein 2-like,PROTEIN_CODING,4,13,NC_066598.1,1827240,1831159
LOC127068436,LOC127068436,lateral signaling target protein 2 homolog,PROTEIN_CODING,2,13,NC_066598.1,859314,878695
LOC127068439,LOC127068439,uncharacterized LOC127068439,PROTEIN_CODING,2,13,NC_066598.1,54348,56586
LOC127068440,LOC127068440,uncharacterized LOC127068440,PROTEIN_CODING,1,13,NC_066598.1,1862376,1893453
LOC127068441,LOC127068441,DNA topoisomerase 1-like,PROTEIN_CODING,1,13,NC_066598.1,672045,673437
LOC127068443,LOC127068443,transmembrane protein 205,PROTEIN_CODING,1,13,NC_066598.1,1445954,1453631
LOC127068448,LOC127068448,uncharacterized LOC127068448,PROTEIN_CODING,1,13,NC_066598.1,889369,893035
LOC127068462,LOC127068462,transcription factor hamlet-like,PROTEIN_CODING,1,13,NC_066598.1,1246188,1249319
LOC127068463,LOC127068463,uncharacterized protein C15orf61 homolog,PROTEIN_CODING,6,13,NC_066598.1,738943,740999
LOC127068470,LOC127068470,longitudinals lacking protein-like,PROTEIN_CODING,1,13,NC_066598.1,1225862,1230216
LOC127068471,LOC127068471,J domain-containing protein DDB_G0295729-like,PROTEIN_CODING,1,13,NC_066598.1,1249333,1250817
LOC127068472,LOC127068472,protein krueppel-like,PROTEIN_CODING,1,13,NC_066598.1,1342068,1343881
LOC127068473,LOC127068473,zinc finger protein 513-like,PROTEIN_CODING,1,13,NC_066598.1,1267764,1271626
LOC127068474,LOC127068474,uncharacterized LOC127068474,PROTEIN_CODING,2,13,NC_066598.1,1840100,1862044
LOC127068477,LOC127068477,uncharacterized LOC127068477,PROTEIN_CODING,1,13,NC_066598.1,1840905,1841469
LOC127068481,LOC127068481,uncharacterized LOC127068481,ncRNA,8,13,NC_066598.1,1220,9829
LOC127068482,LOC127068482,uncharacterized LOC127068482,ncRNA,6,13,NC_066598.1,864055,871720
LOC127068484,LOC127068484,uncharacterized LOC127068484,ncRNA,2,13,NC_066598.1,1235209,1241138
LOC127068485,LOC127068485,uncharacterized LOC127068485,ncRNA,1,13,NC_066598.1,352241,357891
LOC127068486,LOC127068486,uncharacterized LOC127068486,ncRNA,3,13,NC_066598.1,817978,820536
LOC127068487,LOC127068487,uncharacterized LOC127068487,ncRNA,1,13,NC_066598.1,1345657,1347028
LOC127068488,LOC127068488,uncharacterized LOC127068488,ncRNA,3,13,NC_066598.1,1528884,1579632
LOC127068489,LOC127068489,uncharacterized LOC127068489,ncRNA,1,13,NC_066598.1,1218272,1224854
LOC127068490,LOC127068490,uncharacterized LOC127068490,ncRNA,1,13,NC_066598.1,1485592,1487417
LOC127068491,LOC127068491,uncharacterized LOC127068491,ncRNA,1,13,NC_066598.1,1749209,1751693
LOC127068492,LOC127068492,uncharacterized LOC127068492,PROTEIN_CODING,1,13,NC_066598.1,2236169,2241273
LOC127068493,LOC127068493,uncharacterized LOC127068493,PROTEIN_CODING,1,13,NC_066598.1,2224438,2228541
LOC127068495,LOC127068495,uncharacterized LOC127068495,PROTEIN_CODING,4,13,NC_066598.1,2250207,2254372
LOC127068500,LOC127068500,protein HGH1 homolog,PROTEIN_CODING,1,13,NC_066598.1,2233996,2235780
LOC127068506,LOC127068506,uncharacterized LOC127068506,ncRNA,4,13,NC_066598.1,2192862,2203149
LOC127068507,LOC127068507,uncharacterized LOC127068507,ncRNA,1,13,NC_066598.1,2187439,2188089
LOC127068508,LOC127068508,uncharacterized LOC127068508,ncRNA,2,13,NC_066598.1,2239662,2247675
LOC127068509,LOC127068509,uncharacterized LOC127068509,ncRNA,3,13,NC_066598.1,2254568,2260029
LOC127068514,LOC127068514,uncharacterized LOC127068514,PROTEIN_CODING,1,13,NC_066598.1,3556289,3557775
LOC127068519,LOC127068519,uncharacterized LOC127068519,PROTEIN_CODING,1,13,NC_066598.1,3619742,3621305
LOC127068523,LOC127068523,uncharacterized LOC127068523,ncRNA,1,13,NC_066598.1,3894382,3896689
LOC127068536,LOC127068536,uncharacterized LOC127068536,PROTEIN_CODING,1,13,NC_066598.1,2936616,2937172
LOC127068543,LOC127068543,DNA replication factor Cdt1-like,PSEUDO,NA,13,NC_066598.1,5228106,5234726
LOC127068547,LOC127068547,short-chain dehydrogenase/reductase family 16C member 6-like,PSEUDO,NA,13,NC_066598.1,5250482,5258883
LOC127068548,LOC127068548,uncharacterized LOC127068548,ncRNA,1,1,NC_066586.1,671499,672929
LOC127068549,LOC127068549,uncharacterized LOC127068549,ncRNA,3,13,NC_066598.1,5207577,5213260
LOC127068550,LOC127068550,uncharacterized LOC127068550,ncRNA,1,13,NC_066598.1,5268714,5269839
LOC127068551,LOC127068551,uncharacterized LOC127068551,ncRNA,3,13,NC_066598.1,5269850,5294992
LOC127068552,LOC127068552,uncharacterized LOC127068552,ncRNA,1,13,NC_066598.1,5332605,5335947
LOC127068553,LOC127068553,uncharacterized LOC127068553,ncRNA,1,13,NC_066598.1,5218071,5219168
LOC127068554,LOC127068554,uncharacterized LOC127068554,ncRNA,1,13,NC_066598.1,5332194,5333164
LOC127068556,LOC127068556,uncharacterized LOC127068556,PROTEIN_CODING,1,1,NC_066586.1,19620918,19622332
LOC127068558,LOC127068558,TBC1 domain family member 19,PROTEIN_CODING,1,13,NC_066598.1,2411209,2414149
LOC127068561,LOC127068561,uncharacterized LOC127068561,PROTEIN_CODING,1,13,NC_066598.1,2465547,2468154
LOC127068565,LOC127068565,uncharacterized LOC127068565,PROTEIN_CODING,1,13,NC_066598.1,3518265,3521702
LOC127068571,LOC127068571,uncharacterized LOC127068571,PROTEIN_CODING,1,13,NC_066598.1,3552697,3553845
LOC127068572,LOC127068572,uncharacterized LOC127068572,ncRNA,1,13,NC_066598.1,3527640,3530657
LOC127068577,LOC127068577,uncharacterized LOC127068577,PROTEIN_CODING,3,13,NC_066598.1,2262001,2274050
LOC127068579,LOC127068579,uncharacterized LOC127068579,ncRNA,1,13,NC_066598.1,2268220,2271905
LOC127068580,LOC127068580,uncharacterized LOC127068580,ncRNA,1,13,NC_066598.1,2264675,2267699
LOC127068583,LOC127068583,uncharacterized LOC127068583,ncRNA,4,13,NC_066598.1,5368594,5398923
LOC127068584,LOC127068584,uncharacterized LOC127068584,ncRNA,2,13,NC_066598.1,5424869,5426883
LOC127068585,LOC127068585,uncharacterized LOC127068585,ncRNA,2,13,NC_066598.1,5427727,5429492
LOC127068586,LOC127068586,uncharacterized LOC127068586,ncRNA,3,13,NC_066598.1,5435994,5436709
LOC127068587,LOC127068587,uncharacterized LOC127068587,ncRNA,50,13,NC_066598.1,5053426,5114336
LOC127068588,LOC127068588,uncharacterized LOC127068588,ncRNA,2,13,NC_066598.1,5084251,5085426
LOC127068589,LOC127068589,uncharacterized LOC127068589,ncRNA,4,13,NC_066598.1,5046775,5050082
LOC127068590,LOC127068590,uncharacterized LOC127068590,ncRNA,1,13,NC_066598.1,5082517,5084250
LOC127068591,LOC127068591,uncharacterized LOC127068591,ncRNA,1,13,NC_066598.1,5095948,5096602
LOC127068592,LOC127068592,uncharacterized LOC127068592,ncRNA,1,13,NC_066598.1,5064359,5068266
LOC127068593,LOC127068593,uncharacterized LOC127068593,ncRNA,2,13,NC_066598.1,5055215,5058241
LOC127068594,LOC127068594,uncharacterized LOC127068594,ncRNA,2,13,NC_066598.1,5185919,5188915
LOC127068597,LOC127068597,putative uncharacterized protein DDB_G0281733,PROTEIN_CODING,1,13,NC_066598.1,1939649,1941446
LOC127068599,LOC127068599,uncharacterized LOC127068599,PROTEIN_CODING,2,13,NC_066598.1,1937564,1939480
LOC127068601,LOC127068601,ubiquitin-conjugating enzyme E2 S,PROTEIN_CODING,1,13,NC_066598.1,1952151,1954016
LOC127068604,LOC127068604,uncharacterized LOC127068604,ncRNA,2,13,NC_066598.1,1939568,1943682
LOC127068614,LOC127068614,uncharacterized LOC127068614,PROTEIN_CODING,1,13,NC_066598.1,2487124,2487926
LOC127068615,LOC127068615,uncharacterized LOC127068615,ncRNA,2,13,NC_066598.1,5134571,5135485
LOC127068620,LOC127068620,uncharacterized LOC127068620,PROTEIN_CODING,1,13,NC_066598.1,1982778,1983509
LOC127068630,LOC127068630,uncharacterized LOC127068630,ncRNA,1,13,NC_066598.1,4486281,4488388
LOC127068638,LOC127068638,uncharacterized LOC127068638,ncRNA,5,13,NC_066598.1,2500157,2505476
LOC127068639,LOC127068639,uncharacterized LOC127068639,PROTEIN_CODING,2,13,NC_066598.1,2513807,2521135
LOC127068643,LOC127068643,uncharacterized LOC127068643,PROTEIN_CODING,2,13,NC_066598.1,2521160,2523290
LOC127068645,LOC127068645,uncharacterized PE-PGRS family protein PE_PGRS10-like,PROTEIN_CODING,19,13,NC_066598.1,4776160,4782455
LOC127068653,LOC127068653,uncharacterized LOC127068653,ncRNA,4,13,NC_066598.1,3475648,3477901
LOC127068654,LOC127068654,uncharacterized LOC127068654,ncRNA,1,13,NC_066598.1,3479349,3481878
LOC127068657,LOC127068657,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4425123,4425240
LOC127068658,LOC127068658,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4455166,4455283
LOC127068659,LOC127068659,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4455978,4456095
LOC127068660,LOC127068660,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4456790,4456907
LOC127068661,LOC127068661,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4458008,4458125
LOC127068662,LOC127068662,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4460038,4460155
LOC127068663,LOC127068663,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4428777,4428894
LOC127068664,LOC127068664,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4460444,4460561
LOC127068665,LOC127068665,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4460850,4460967
LOC127068666,LOC127068666,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4461256,4461373
LOC127068667,LOC127068667,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4462473,4462590
LOC127068668,LOC127068668,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4462879,4462996
LOC127068669,LOC127068669,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4463691,4463808
LOC127068670,LOC127068670,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4464503,4464620
LOC127068671,LOC127068671,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4465721,4465838
LOC127068672,LOC127068672,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4467345,4467462
LOC127068673,LOC127068673,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4467751,4467868
LOC127068674,LOC127068674,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4429183,4429300
LOC127068675,LOC127068675,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4468157,4468274
LOC127068676,LOC127068676,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4468563,4468680
LOC127068677,LOC127068677,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4468969,4469086
LOC127068679,LOC127068679,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4469781,4469898
LOC127068680,LOC127068680,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4470187,4470304
LOC127068681,LOC127068681,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4470999,4471116
LOC127068682,LOC127068682,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4471811,4471928
LOC127068683,LOC127068683,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4472623,4472740
LOC127068684,LOC127068684,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4474247,4474364
LOC127068685,LOC127068685,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4474653,4474770
LOC127068686,LOC127068686,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4429995,4430112
LOC127068687,LOC127068687,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4475059,4475176
LOC127068688,LOC127068688,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4475871,4475988
LOC127068689,LOC127068689,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4476277,4476394
LOC127068690,LOC127068690,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4477089,4477206
LOC127068691,LOC127068691,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4477495,4477612
LOC127068692,LOC127068692,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4478713,4478830
LOC127068693,LOC127068693,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4480337,4480454
LOC127068695,LOC127068695,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4481149,4481266
LOC127068696,LOC127068696,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4481555,4481672
LOC127068697,LOC127068697,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4481961,4482078
LOC127068698,LOC127068698,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4430401,4430518
LOC127068699,LOC127068699,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4482773,4482890
LOC127068700,LOC127068700,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4483585,4483702
LOC127068701,LOC127068701,5S ribosomal RNA,rRNA,1,13,NC_066598.1,5051296,5051413
LOC127068702,LOC127068702,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4454354,4454471
LOC127068703,LOC127068703,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4462067,4462184
LOC127068704,LOC127068704,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4456384,4456501
LOC127068705,LOC127068705,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4464097,4464214
LOC127068706,LOC127068706,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4471405,4471522
LOC127068707,LOC127068707,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4475465,4475582
LOC127068708,LOC127068708,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4453137,4453254
LOC127068709,LOC127068709,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4430807,4430924
LOC127068710,LOC127068710,MIT domain-containing protein 1-like,PROTEIN_CODING,1,1,NC_066586.1,5776938,5778502
LOC127068711,LOC127068711,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4425935,4426052
LOC127068712,LOC127068712,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4427153,4427270
LOC127068713,LOC127068713,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4429589,4429706
LOC127068714,LOC127068714,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4431619,4431736
LOC127068715,LOC127068715,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4432431,4432548
LOC127068716,LOC127068716,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4433649,4433766
LOC127068717,LOC127068717,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4436085,4436202
LOC127068718,LOC127068718,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4439333,4439450
LOC127068719,LOC127068719,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4440145,4440262
LOC127068720,LOC127068720,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4441363,4441480
LOC127068721,LOC127068721,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4431213,4431330
LOC127068722,LOC127068722,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4446235,4446352
LOC127068723,LOC127068723,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4424717,4424834
LOC127068724,LOC127068724,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4452731,4452848
LOC127068725,LOC127068725,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4451919,4452036
LOC127068726,LOC127068726,uncharacterized LOC127068726,ncRNA,1,1,NC_066586.1,9429124,9500284
LOC127068727,LOC127068727,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4482367,4482484
LOC127068728,LOC127068728,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4483179,4483296
LOC127068729,LOC127068729,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4458820,4458937
LOC127068730,LOC127068730,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4466533,4466650
LOC127068731,LOC127068731,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4473435,4473552
LOC127068732,LOC127068732,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4479931,4480048
LOC127068733,LOC127068733,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4432025,4432142
LOC127068734,LOC127068734,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4426747,4426864
LOC127068735,LOC127068735,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4449889,4450006
LOC127068736,LOC127068736,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4451107,4451224
LOC127068737,LOC127068737,uncharacterized LOC127068737,ncRNA,2,1,NC_066586.1,9512515,9514070
LOC127068738,LOC127068738,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4457196,4457313
LOC127068739,LOC127068739,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4457602,4457719
LOC127068740,LOC127068740,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4464909,4465026
LOC127068741,LOC127068741,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4465315,4465432
LOC127068742,LOC127068742,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4469375,4469492
LOC127068743,LOC127068743,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4472217,4472334
LOC127068744,LOC127068744,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4476683,4476800
LOC127068745,LOC127068745,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4432837,4432954
LOC127068746,LOC127068746,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4477901,4478018
LOC127068747,LOC127068747,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4479119,4479236
LOC127068748,LOC127068748,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4479525,4479642
LOC127068749,LOC127068749,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4480743,4480860
LOC127068750,LOC127068750,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4442987,4443104
LOC127068751,LOC127068751,5S ribosomal RNA,PSEUDO,NA,13,NC_066598.1,4443799,4443916
LOC127068752,LOC127068752,5S ribosomal RNA,PSEUDO,NA,13,NC_066598.1,4459226,4459343
LOC127068753,LOC127068753,uncharacterized LOC127068753,ncRNA,1,1,NC_066586.1,9515540,9519863
LOC127068754,LOC127068754,5S ribosomal RNA,PSEUDO,NA,13,NC_066598.1,4466939,4467056
LOC127068755,LOC127068755,5S ribosomal RNA,PSEUDO,NA,13,NC_066598.1,4473841,4473958
LOC127068756,LOC127068756,5S ribosomal RNA,PSEUDO,NA,13,NC_066598.1,4459632,4459749
LOC127068757,LOC127068757,5S ribosomal RNA,rRNA,1,13,NC_066598.1,4433243,4433360
LOC127068758,LOC127068758,5S ribosomal RNA,PSEUDO,NA,13,NC_066598.1,4428371,4428488
LOC127068759,LOC127068759,5S ribosomal RNA,PSEUDO,NA,13,NC_066598.1,4434867,4434984
